name,x0,y0,z0,x1,y1,z1
branch78,9.640915180025527,-23.11129092774951,60.96836999999999,10.405745565700514,-32.28445677481953,63.646089999999994
branch79,9.640915180025527,-23.11129092774951,60.96836999999999,5.854306997406953,-20.290571069479498,63.399919999999995
branch80,-20.03880188075415,3.5876579420442165,70.6381,-21.712690413098134,4.264062557927559,72.5298
branch81,-20.03880188075415,3.5876579420442165,70.6381,-19.516441921660267,3.2804985873822847,73.75489999999999
branch82,-18.54971473810084,-19.688678002337657,51.31075,-17.888238422924307,-24.929789842447,56.32487
branch83,-18.54971473810084,-19.688678002337657,51.31075,-18.10591576058494,-16.274184078850865,73.75485
branch84,-37.0467336371256,-1.485027771656187,41.0159,-39.298131324402675,8.458511664014008,73.75489999999999
branch85,-37.0467336371256,-1.485027771656187,41.0159,-38.49497071379368,-5.256108475895892,48.7999
branch86,-19.890202076589514,-32.952689629441075,58.46691,-22.398805393801556,-35.70656923594029,64.79608999999999
branch87,-19.890202076589514,-32.952689629441075,58.46691,-15.892206403863918,-35.855429984278885,64.39091
branch88,-19.890202076589514,-32.952689629441075,58.46691,-23.71744374339577,-38.11999066436621,73.75491
branch89,-19.890202076589514,-32.952689629441075,58.46691,-13.857892675338896,-36.83033362066752,73.75491
branch90,-19.890202076589514,-32.952689629441075,58.46691,-25.752296424536,-34.332367680530886,73.75491
branch91,-19.890202076589514,-32.952689629441075,58.46691,-15.993126721572926,-34.69383750075454,73.75491
branch92,-19.890202076589514,-32.952689629441075,58.46691,-13.00580959709256,-40.11191879303434,73.75491
branch93,-19.890202076589514,-32.952689629441075,58.46691,-13.061494440646564,-38.62994462403898,73.75491
branch94,-35.08514551983005,-16.84117477305216,71.30511,-35.62631386105964,-16.58540549660457,73.75485
branch95,-35.08514551983005,-16.84117477305216,71.30511,-37.08839173157144,-17.121182825671248,73.75485
branch96,-35.08514551983005,-16.84117477305216,71.30511,-35.30273929454227,-15.812623991567577,73.75485
branch97,-29.390755057724697,-19.630417017483627,54.024899999999995,-26.171518826930374,-17.152654159418972,63.794459999999994
branch98,-29.390755057724697,-19.630417017483627,54.024899999999995,-31.8053062117746,-22.68824370382056,60.875119999999995
branch99,-19.269630198384412,24.115014959932772,67.2414,-28.207191758370445,22.053283967968255,67.2414
branch100,-19.269630198384412,24.115014959932772,67.2414,-11.00289781578899,26.2114647985787,73.75492
branch101,-11.20028982083464,36.52062594349134,70.42512,-10.293540370203203,37.57782076091063,73.75492000000001
branch102,-11.20028982083464,36.52062594349134,70.42512,-11.40602804870041,35.29575992096341,73.75492000000001
branch103,-13.820764921099286,39.77608240932715,65.74992,-16.40300781141397,39.608515946115034,70.61564
branch104,-13.820764921099286,39.77608240932715,65.74992,-11.725903092677925,41.11169449478669,70.15212
branch105,-15.867827987860084,27.16114006484314,57.35492,-20.374874224432304,27.673646155525347,68.95262
branch106,-15.867827987860084,27.16114006484314,57.35492,-10.976095722834238,25.356050923031155,59.00328
branch107,-17.32498908238491,34.095495425657276,58.35492,-4.904815364836552,39.76913585965586,67.57492
branch108,-17.32498908238491,34.095495425657276,58.35492,-29.943341209289564,29.903014084854576,70.55992
branch109,-19.98248731287106,23.61497907170926,62.50491999999999,-20.713369516168324,21.251050327152093,68.68491999999999
branch110,-19.98248731287106,23.61497907170926,62.50491999999999,-18.815196148737687,23.9418142135457,64.13991999999999
branch111,-23.39584973169517,33.597933344815594,69.65496999999999,-24.763100698647747,34.52822363731796,70.06737
branch112,-23.39584973169517,33.597933344815594,69.65496999999999,-22.84795603137136,34.880180612339885,73.75496999999999
branch113,21.911729730099147,34.884544082390335,71.08937,22.11701700331726,34.38967139602718,73.75496
branch114,21.911729730099147,34.884544082390335,71.08937,22.07407544855613,35.45369583067356,73.75496
branch115,21.911729730099147,34.884544082390335,71.08937,22.17877974224448,36.19626080896838,73.75496
branch116,21.911729730099147,34.884544082390335,71.08937,22.17877974224444,36.196260808968375,73.75496
branch117,22.004587544248658,32.94346275410724,65.22178,19.865754224423362,34.186173081487,66.34595999999999
branch118,22.004587544248658,32.94346275410724,65.22178,24.541257196120064,32.003404901444696,72.10540999999999
branch119,10.861699720904808,23.655457781517587,65.15491999999999,8.815858228255419,20.132373553060944,71.48597
branch120,10.861699720904808,23.655457781517587,65.15491999999999,12.225014177161619,28.42602153259297,67.35491999999999
branch121,12.79386698804986,16.212374833355707,69.64492,14.194919847900524,17.909033205411216,73.75492
branch122,12.79386698804986,16.212374833355707,69.64492,11.505738966281,12.353524390492677,73.75492
branch123,25.306662236448275,-2.564102255599522,63.90491999999999,23.622755839799773,-7.194448532760785,64.89549999999998
branch124,25.306662236448275,-2.564102255599522,63.90491999999999,26.98491983934162,0.96171665010391,73.75491999999998
branch125,30.5989851480767,10.160474140051573,63.30091999999999,29.422443407046543,15.485921181836828,66.25491999999998
branch126,30.5989851480767,10.160474140051573,63.30091999999999,33.55115573942441,8.11516650392824,67.56107999999999
branch127,10.405745565700514,-32.28445677481953,63.646089999999994,11.021359338131488,-31.931238857273403,63.646089999999994
branch128,10.405745565700514,-32.28445677481953,63.646089999999994,10.096063947539534,-36.30694103119367,66.49492
branch129,5.854306997406953,-20.290571069479498,63.399919999999995,4.139902583034271,-21.879209470094793,66.25663
branch130,5.854306997406953,-20.290571069479498,63.399919999999995,6.054068138732207,-17.573644725556196,68.17926999999999
branch131,-21.712690413098134,4.264062557927559,72.5298,-22.01963733661439,4.113903901495016,72.71498
branch132,-21.712690413098134,4.264062557927559,72.5298,-22.165951024874797,4.78996318640991,73.75489999999999
branch133,-17.888238422924307,-24.929789842447,56.32487,-8.565789118515944,-41.11843545674241,73.75487
branch134,-17.888238422924307,-24.929789842447,56.32487,-25.081607340380387,-14.075318087054406,66.33827
branch135,-39.298131324402675,8.458511664014008,73.75489999999999,-40.06409595126211,10.849839425344369,73.75489999999999
branch136,-39.298131324402675,8.458511664014008,73.75489999999999,-38.71975894140931,10.14647086366532,73.75489999999999
branch137,-39.298131324402675,8.458511664014008,73.75489999999999,-40.79908734599443,11.836879279784975,73.75489999999999
branch138,-38.49497071379368,-5.256108475895892,48.7999,-36.75793579470919,-11.881056309109086,57.5722
branch139,-38.49497071379368,-5.256108475895892,48.7999,-40.8113004635454,-0.13959292437858006,57.823260000000005
branch140,-22.398805393801556,-35.70656923594029,64.79608999999999,-24.297551553479057,-35.09856994923633,65.47037999999999
branch141,-22.398805393801556,-35.70656923594029,64.79608999999999,-21.50350056100887,-37.416120365243934,64.79608999999999
branch142,-15.892206403863918,-35.855429984278885,64.39091,-16.00628974348549,-34.27374025096234,69.48787
branch143,-15.892206403863918,-35.855429984278885,64.39091,-13.750604392974155,-39.28391232834348,73.75491000000001
branch144,-26.171518826930374,-17.152654159418972,63.794459999999994,-29.165988918260695,-11.947711473198549,64.83715
branch145,-26.171518826930374,-17.152654159418972,63.794459999999994,-20.81881309737031,-22.41995108816218,73.75489999999999
branch146,-31.8053062117746,-22.68824370382056,60.875119999999995,-33.938500493361005,-22.62477799637928,60.875119999999995
branch147,-31.8053062117746,-22.68824370382056,60.875119999999995,-30.364313973365675,-22.528038773744928,73.75492
branch148,-31.8053062117746,-22.68824370382056,60.875119999999995,-33.08441233040979,-24.35040437847924,73.75492
branch149,-31.8053062117746,-22.68824370382056,60.875119999999995,-33.084412330409805,-24.350404378479297,73.75492
branch150,-31.8053062117746,-22.68824370382056,60.875119999999995,-30.3643139733698,-22.52803877372711,73.75492
branch151,-31.8053062117746,-22.68824370382056,60.875119999999995,-33.08441233040974,-24.350404378479237,73.75492
branch152,-28.207191758370445,22.053283967968255,67.2414,-32.581127879873605,20.923243980586868,73.75492
branch153,-28.207191758370445,22.053283967968255,67.2414,-28.3020364168603,22.15245845936738,73.75492
branch154,-16.40300781141397,39.608515946115034,70.61564,-16.80292310831042,40.07723305986285,72.81757
branch155,-16.40300781141397,39.608515946115034,70.61564,-15.513420030932153,39.46705367110127,70.69826
branch156,-16.40300781141397,39.608515946115034,70.61564,-18.95178058363169,39.073772550288375,73.75492
branch157,-11.725903092677925,41.11169449478669,70.15212,-12.232711623640249,42.114342675691,73.75492
branch158,-11.725903092677925,41.11169449478669,70.15212,-10.17166364750492,40.77685235661217,73.75492
branch159,-20.374874224432304,27.673646155525347,68.95262,-19.64708523695376,29.341300595147317,69.61437
branch160,-20.374874224432304,27.673646155525347,68.95262,-23.068518477279977,26.98157529699151,73.75487
branch161,-20.374874224432304,27.673646155525347,68.95262,-23.068518477390437,26.98157529698293,73.75487
branch162,-20.374874224432304,27.673646155525347,68.95262,-20.404368189546883,27.485725913756333,73.75487
branch163,-10.976095722834238,25.356050923031155,59.00328,-14.16241321207392,27.452458520226557,60.7459
branch164,-10.976095722834238,25.356050923031155,59.00328,-5.8330853275842145,22.537607669110955,66.75408
branch165,-4.904815364836552,39.76913585965586,67.57492,-1.6044793107350293,41.5407580053848,71.46285
branch166,-4.904815364836552,39.76913585965586,67.57492,-3.237081931918731,40.26696988752635,70.61492000000001
branch167,-29.943341209289564,29.903014084854576,70.55992,-33.60277748959249,27.665283873028354,73.59492
branch168,-29.943341209289564,29.903014084854576,70.55992,-31.83870435492891,29.581610084446005,72.65492
branch169,-29.943341209289564,29.903014084854576,70.55992,-32.504787581192616,29.305470672149763,73.75492
branch170,-29.943341209289564,29.903014084854576,70.55992,-32.87814964192094,28.85063528018373,73.75492
branch171,-29.943341209289564,29.903014084854576,70.55992,-31.61638200708112,31.0963586869756,73.75492
branch172,-29.943341209289564,29.903014084854576,70.55992,-33.79644141448993,28.747165091998696,73.75492
branch173,-29.943341209289564,29.903014084854576,70.55992,-34.05956234141855,27.377516111853843,73.75492
branch174,-20.713369516168324,21.251050327152093,68.68491999999999,-21.39566696016441,19.859323806781227,73.75492
branch175,-20.713369516168324,21.251050327152093,68.68491999999999,-19.34058874113125,21.10143553987988,71.12311999999999
branch176,-20.713369516168324,21.251050327152093,68.68491999999999,-22.29520969344152,21.05684877319533,73.75492
branch177,-18.815196148737687,23.9418142135457,64.13991999999999,-27.23910566108089,19.022778690941607,73.75491999999998
branch178,-18.815196148737687,23.9418142135457,64.13991999999999,-9.8076410543278,29.02426730706801,73.75491999999998
branch179,-24.763100698647747,34.52822363731796,70.06737,-24.74516405489456,34.203839031943936,73.75497
branch180,-24.763100698647747,34.52822363731796,70.06737,-25.46466282587722,35.31775338894315,73.75497
branch181,19.865754224423362,34.186173081487,66.34595999999999,20.085815536219837,31.77999108046312,73.75496
branch182,19.865754224423362,34.186173081487,66.34595999999999,18.834171847056066,36.60820281325801,69.69595999999999
branch183,24.541257196120064,32.003404901444696,72.10540999999999,24.64102731009715,31.93696896794117,72.40793
branch184,24.541257196120064,32.003404901444696,72.10540999999999,25.6848793795844,31.61642089199284,73.75496
branch185,8.815858228255419,20.132373553060944,71.48597,7.955180574725825,17.92166067301008,73.75492
branch186,8.815858228255419,20.132373553060944,71.48597,8.69701567777422,20.76590226829284,73.75492
branch187,8.815858228255419,20.132373553060944,71.48597,7.86837948965068,17.552944771810974,73.75492
branch188,8.815858228255419,20.132373553060944,71.48597,8.697015678221556,20.765902270673227,73.75492
branch189,12.225014177161619,28.42602153259297,67.35491999999999,11.135988293457576,29.540440807227256,72.36543999999999
branch190,12.225014177161619,28.42602153259297,67.35491999999999,13.859365843368387,29.21982775838884,71.35682
branch191,23.622755839799773,-7.194448532760785,64.89549999999998,30.043635968719485,-12.471525199879082,67.09364999999998
branch192,23.622755839799773,-7.194448532760785,64.89549999999998,16.52831315222066,-3.769510376506995,69.84896999999998
branch193,29.422443407046543,15.485921181836828,66.25491999999998,33.49135058273799,19.088476597428098,69.18098999999998
branch194,29.422443407046543,15.485921181836828,66.25491999999998,24.882919534943028,14.013544582959657,69.02121999999999
branch195,33.55115573942441,8.11516650392824,67.56107999999999,27.45889745923238,8.152582881300425,73.75491999999998
branch196,33.55115573942441,8.11516650392824,67.56107999999999,36.504194622454996,9.555237628589001,69.25769999999999
branch197,33.55115573942441,8.11516650392824,67.56107999999999,36.451987649850416,7.937613089891735,73.75491999999998
branch198,33.55115573942441,8.11516650392824,67.56107999999999,36.00345409674992,4.40990699864327,73.75491999999998
branch199,11.021359338131488,-31.931238857273403,63.646089999999994,12.02449720922621,-32.5609728479822,70.96515
branch200,11.021359338131488,-31.931238857273403,63.646089999999994,10.264466976009153,-31.160217699546152,65.28992
branch201,10.096063947539534,-36.30694103119367,66.49492,10.882112418123507,-37.48408585529186,66.62420999999999
branch202,10.096063947539534,-36.30694103119367,66.49492,9.186142829691168,-36.73878990964514,70.15491999999999
branch203,4.139902583034271,-21.879209470094793,66.25663,5.854498122632745,-11.568399975760064,73.75492
branch204,4.139902583034271,-21.879209470094793,66.25663,1.5681048362494552,-32.98433816473717,73.75492
branch205,6.054068138732207,-17.573644725556196,68.17926999999999,7.056648452804549,-2.946524862283505,73.75491999999998
branch206,6.054068138732207,-17.573644725556196,68.17926999999999,5.559395961619882,-36.881631513142366,69.89491999999998
branch207,6.054068138732207,-17.573644725556196,68.17926999999999,5.81964890204421,-6.028086346403695,73.75491999999998
branch208,-22.01963733661439,4.113903901495016,72.71498,-21.97640977123401,3.979180582154195,73.75489999999999
branch209,-22.01963733661439,4.113903901495016,72.71498,-22.216338363752904,4.173547892619565,73.75489999999999
branch210,-25.081607340380387,-14.075318087054406,66.33827,-27.596432252272088,-10.968304185560404,68.33281
branch211,-25.081607340380387,-14.075318087054406,66.33827,-25.444129995471126,-12.840543286391373,71.66933999999999
branch212,-36.75793579470919,-11.881056309109086,57.5722,-34.432549368223256,-8.299880054098502,60.793260000000004
branch213,-36.75793579470919,-11.881056309109086,57.5722,-38.79615136827437,-19.67000054447891,73.7549
branch214,-40.8113004635454,-0.13959292437858006,57.823260000000005,-40.23741966397337,2.8745999316080066,72.80586000000001
branch215,-40.8113004635454,-0.13959292437858006,57.823260000000005,-42.311713163018126,-1.1071795597582421,64.0549
branch216,-24.297551553479057,-35.09856994923633,65.47037999999999,-23.93833870660117,-37.110521962200686,65.47037999999999
branch217,-24.297551553479057,-35.09856994923633,65.47037999999999,-25.416262864227935,-32.84341822159038,69.49595
branch218,-21.50350056100887,-37.416120365243934,64.79608999999999,-25.4069339243611,-35.4110454006163,69.38065999999999
branch219,-21.50350056100887,-37.416120365243934,64.79608999999999,-17.241945264539567,-40.10501578159302,72.91150999999999
branch220,-16.00628974348549,-34.27374025096234,69.48787,-16.753877379603132,-34.048229485284786,69.48787
branch221,-16.00628974348549,-34.27374025096234,69.48787,-15.128846868149228,-33.764783841401005,73.75491
branch222,-29.165988918260695,-11.947711473198549,64.83715,-24.730720667740567,-24.19837526298051,73.75489999999999
branch223,-29.165988918260695,-11.947711473198549,64.83715,-35.098492214445976,2.905423659693625,73.75489999999999
branch224,-33.938500493361005,-22.62477799637928,60.875119999999995,-35.17013105938702,-23.236454031699058,60.875119999999995
branch225,-33.938500493361005,-22.62477799637928,60.875119999999995,-33.465559426621674,-21.828450098508917,73.75492
branch226,-16.80292310831042,40.07723305986285,72.81757,-16.91295730610229,39.67791869087253,73.75492
branch227,-16.80292310831042,40.07723305986285,72.81757,-16.892846558966777,40.71090598572707,73.75492
branch228,-15.513420030932153,39.46705367110127,70.69826,-16.828554500892437,39.12402931277521,70.69826
branch229,-15.513420030932153,39.46705367110127,70.69826,-13.424708053240892,39.82510298150194,73.75492
branch230,-19.64708523695376,29.341300595147317,69.61437,-20.522478948999424,30.16527730156254,69.71486999999999
branch231,-19.64708523695376,29.341300595147317,69.61437,-18.18894860315741,29.14515693193928,73.75487
branch232,-14.16241321207392,27.452458520226557,60.7459,-13.142291604157194,24.688963328521456,61.92516
branch233,-14.16241321207392,27.452458520226557,60.7459,-16.457061815686522,31.054516750809817,73.2606
branch234,-5.8330853275842145,22.537607669110955,66.75408,-3.39965357270655,26.256882923543024,73.75492
branch235,-5.8330853275842145,22.537607669110955,66.75408,-5.7226265733863375,18.434810163997216,68.37126
branch236,-1.6044793107350293,41.5407580053848,71.46285,0.6854111266898941,41.33799225356513,73.23902
branch237,-1.6044793107350293,41.5407580053848,71.46285,-0.020297705278545,42.150707565421165,73.75492
branch238,-1.6044793107350293,41.5407580053848,71.46285,-3.575771922396525,42.51298224441973,73.75492
branch239,-3.237081931918731,40.26696988752635,70.61492000000001,-2.218037303130345,41.41591173918865,73.75492000000001
branch240,-3.237081931918731,40.26696988752635,70.61492000000001,-3.6226149172280326,41.559251868827886,71.51929000000001
branch241,-3.237081931918731,40.26696988752635,70.61492000000001,-2.523410254382125,37.87605108014001,73.75492000000001
branch242,-33.60277748959249,27.665283873028354,73.59492,-34.666563843075096,27.03666027765432,73.75492
branch243,-33.60277748959249,27.665283873028354,73.59492,-34.36870927626134,27.175042362489272,73.75492
branch244,-31.83870435492891,29.581610084446005,72.65492,-32.636605610919105,29.050647447097283,73.75492
branch245,-31.83870435492891,29.581610084446005,72.65492,-31.98848467175839,29.95187072159044,73.75492
branch246,-19.34058874113125,21.10143553987988,71.12311999999999,-18.621448963529662,21.22228202062878,71.12311999999999
branch247,-19.34058874113125,21.10143553987988,71.12311999999999,-19.553123075614696,20.87557004530765,73.75491999999998
branch248,18.834171847056066,36.60820281325801,69.69595999999999,24.71979935354064,34.61470838857604,73.75495999999998
branch249,18.834171847056066,36.60820281325801,69.69595999999999,15.967905497921164,38.74796455332348,73.75495999999998
branch250,18.834171847056066,36.60820281325801,69.69595999999999,15.902569323044291,37.597646821351965,73.75495999999998
branch251,18.834171847056066,36.60820281325801,69.69595999999999,17.8165088980732,38.42999804836338,73.75495999999998
branch252,18.834171847056066,36.60820281325801,69.69595999999999,18.546512922204748,36.664227298162785,70.42699999999998
branch253,24.64102731009715,31.93696896794117,72.40793,23.821544215837562,31.310604643137403,73.27496
branch254,24.64102731009715,31.93696896794117,72.40793,25.715266234910175,32.68670640719411,73.75496
branch255,11.135988293457576,29.540440807227256,72.36543999999999,11.378275672267971,33.86617403195726,73.75492
branch256,11.135988293457576,29.540440807227256,72.36543999999999,10.734021740798346,25.038557557267143,73.75492
branch257,11.135988293457576,29.540440807227256,72.36543999999999,10.478898054528376,30.552405288433075,73.75492
branch258,13.859365843368387,29.21982775838884,71.35682,14.013562261988325,32.00307076489848,73.75492
branch259,13.859365843368387,29.21982775838884,71.35682,14.1453761948197,28.738149397321976,72.72439
branch260,13.859365843368387,29.21982775838884,71.35682,14.57342023508938,27.634037372559668,73.75492
branch261,30.043635968719485,-12.471525199879082,67.09364999999998,28.52246623253059,-10.895280489900129,67.94223999999998
branch262,30.043635968719485,-12.471525199879082,67.09364999999998,34.133157756476265,-16.158600576705354,67.28339999999999
branch263,16.52831315222066,-3.769510376506995,69.84896999999998,15.11949045242192,-3.4292983768670395,73.75491999999998
branch264,16.52831315222066,-3.769510376506995,69.84896999999998,14.389914508229843,-2.397253298020055,73.75491999999998
branch265,33.49135058273799,19.088476597428098,69.18098999999998,33.29231415654772,21.546143830378092,69.23491999999997
branch266,33.49135058273799,19.088476597428098,69.18098999999998,35.31794987920483,18.07183153071461,72.75361999999998
branch267,24.882919534943028,14.013544582959657,69.02121999999999,22.83173617414812,11.612737421656584,70.87891999999998
branch268,24.882919534943028,14.013544582959657,69.02121999999999,25.118293346896532,15.82540110471186,70.42491999999999
branch269,36.504194622454996,9.555237628589001,69.25769999999999,37.850909042631855,7.443619882436666,69.54649999999998
branch270,36.504194622454996,9.555237628589001,69.25769999999999,36.33869575549037,12.242883824605643,70.20008999999999
branch271,12.02449720922621,-32.5609728479822,70.96515,13.230501536360933,-31.375284480274672,71.51227
branch272,12.02449720922621,-32.5609728479822,70.96515,11.018560735855164,-34.357950302971005,73.75492
branch273,10.264466976009153,-31.160217699546152,65.28992,8.13322954752541,-24.22563915462446,67.78482
branch274,10.264466976009153,-31.160217699546152,65.28992,12.092947459643964,-37.786387781376945,67.14192
